Feature_ID,Phylum,Class,Order,Family,Genus,Species
427ade59d978acd789eb05852d413879,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Phyllobacteriaceae,,
428902a4cbedaa4d84de82366d1c21dc,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Rhizobium,S__multihospitium
428b222f4f0408da5e8ca84196b90751,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardioidaceae,,
42990c147221002356bb2dad4f4c046b,P__Proteobacteria,C__Gammaproteobacteria,,,,
42a1de4b545b1121d8075810ca1a4b0c,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,G__Microbacterium,
42ae40a18277402d1d941bd33a041d31,P__Firmicutes,C__Bacilli,O__Bacillales,F__Bacillaceae,,
42b5e16185cad01fc64369833b1dc929,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Corynebacteriaceae,G__Corynebacterium,
42c5ab4c8bd2e44a45d718c317798dce,P__Proteobacteria,C__Alphaproteobacteria,,,,
42c835f008028fae5fd21a4465c03420,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
42e43f07b28b5501a9299760a26198d9,P__Proteobacteria,C__Gammaproteobacteria,,,,
42eab91192fd97e7dc8984243dbabfe8,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,,
42f8e5317d50f5e9323c3a0eb9da7aa8,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
430cb8cc8922860afd6b50d52d234d0e,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardioidaceae,,
430d49dd785d9c02e9b492021066211c,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__chondroitinus
430f076ff0e8bee2b485bc901f6ece35,P__Proteobacteria,C__Gammaproteobacteria,,,,
4317e2123b8189474f716d90859f4509,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Brevibacillus,
431c23197fe57f905e3751cb1da0e5c9,,,,,,
431f0b74aa4d1a5be85d67dd954624c4,P__Firmicutes,C__Bacilli,O__Bacillales,F__Planococcaceae,,
4320b9272ba5607c45139c184a1fcdaf,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__illinoisensis
4322081d9150bab3996ba7c62c338662,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Bradyrhizobiaceae,,
43229ec14bbdb97a9ea5307376409451,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Tepidimonas,
432964c0dc81b37a3a643837224c9b30,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,,,
4331e95970d2bfb93b4af4a1a5f55b36,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__[Weeksellaceae],G__Chryseobacterium,
433548aa2f6e36907c0d50504f4646e2,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__amylolyticus
435eee821fa900eab50f7ff7c30d9fe4,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
43623deaddf8aceff2ea364289e95617,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,S__mali
43739b38e0280024b3689eb38211fc57,P__Bacteroidetes,C__Sphingobacteriia,O__Sphingobacteriales,,,
43b47fe6d1c3cf58ee6d900786fe81cc,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,G__Cryocola,
43bd60604ef2a3a5768cd1af8110f614,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
43cba58b765b506dcac430654ec9ec6f,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Oxalobacteraceae,G__Cupriavidus,
43d96bd9838af2dca6322f5b76c4084e,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Geodermatophilaceae,,
43da95a082fca7859fc1023f02170218,P__Proteobacteria,C__Betaproteobacteria,O__A21b,F__EB1003,,
43db0f6eaafddb1adb43dede5349949e,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,G__Cryocola,
44031d19c6a1dc635e388f8e25d25dbb,P__Proteobacteria,C__Alphaproteobacteria,O__Caulobacterales,F__Caulobacteraceae,G__Brevundimonas,S__vesicularis
441ad0c6ebad9dbe55267237b4251a06,P__Bacteroidetes,C__[Saprospirae],O__[Saprospirales],F__Chitinophagaceae,G__Niastella,
441ff97301147cc37562ad89038a7da0,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Burkholderiaceae,,
4429fc7dd304594b25cd5b4eaf8caef0,P__Bacteroidetes,C__Sphingobacteriia,O__Sphingobacteriales,F__Sphingobacteriaceae,G__Mucilaginibacter,
443e4912934501c78d81e9bacd9d95e0,P__Proteobacteria,C__Betaproteobacteria,,,,
4442b2d5a07151fb443d8a2e7ce1c885,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
44468987ed7f08114a369b4b20efe795,P__Firmicutes,C__Bacilli,O__Bacillales,F__Planococcaceae,G__Lysinibacillus,S__massiliensis
444a211bd5cb8bcbf6bd29f57f552286,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,G__Pseudomonas,
444d6bddcbc70899c62b83f7ec18c612,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Ammoniphilus,
445863a01cb9d39e37e1ec483ab86767,P__Bacteroidetes,C__[Saprospirae],O__[Saprospirales],F__Chitinophagaceae,G__Chitinophaga,S__arvensicola
445a59186df2841bbc746b71a7189fec,,,,,,
446ec00eebed3d9d1f687fa680aba9fe,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
446fb4707c83f5b451b5f05ed6cbb23b,P__Proteobacteria,,,,,
4478fa0386756c4b7e340065bb4a1c08,P__Bacteroidetes,C__Bacteroidia,O__Bacteroidales,F__Prevotellaceae,G__Prevotella,S__melaninogenica
447ee6fdd7c754270b287d06a6cb669b,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Methylobacteriaceae,,
44a3bd6364c064e5a4e9372dc5f1f431,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Simplicispira,
44a9343e06f9d57038d56a7f96e5247d,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
44cfaa644778c40cb886a47ee79ad16a,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Williamsiaceae,G__Williamsia,
44d0befaa21c7c5c2e622cd74a44c38c,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
44d770f131b330df8c0db8711188030b,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Oxalobacteraceae,,
44d89e2f2e7f9884704274906b7563cf,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Simplicispira,S__limi
44de65d40ed5a973bda6a971ad5a77b1,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
44e18d714052fd3abc52cdc24e67d989,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
44e22f6a4d160fc0ca9d775e4989d32c,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
44e8d948e3b93a7690b96ea3239341a2,P__Firmicutes,C__Clostridia,O__Clostridiales,F__[Tissierellaceae],G__Finegoldia,
44ed0b0d9baf08eb03ed398294ab740a,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,,
44ffa03c737dec8ca1c274847f581fc4,P__Proteobacteria,C__Alphaproteobacteria,,,,
4502185f13222bfd8fd21a91e7ffcf81,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Cohnella,
4523ba5bc97deef39a848c970e4f4c00,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
4527640b458357688880f11ecd4ab701,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Delftia,
4528c461fc13d15d5c853806d273d357,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
4537c32eb91aad6287d6eb145e5816e7,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
453822e98f1ae552e4f5074f2d1a9c2e,P__Proteobacteria,C__Alphaproteobacteria,,,,
45454749e10f92107962e299e5b5d20d,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Rhizobium,S__multihospitium
454cd68dd0b5c8605cf937ec8f4870a0,P__Proteobacteria,,,,,
455db21b7b5699e9e12e511fe655b44e,P__Proteobacteria,C__Alphaproteobacteria,,,,
456d080e626005fbf22fa7530c8c9482,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Delftia,
45801cef589b8984e26fd603c3b74033,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
4595a88c4997133445f43cf025744eba,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
4595ea9579d16c30a19b312412764323,P__Proteobacteria,C__Gammaproteobacteria,O__Enterobacteriales,F__Enterobacteriaceae,,
45b8355ea62c840d352c609d464e0c70,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
45c552b809a003bc6fc0b474bc2b062d,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,,
45d48d1b4fe3b380dbc79349e26c5c3a,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
45e20f4ea3d3d4aad10c9f7733680449,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Simplicispira,
45f9da8a65e31b819a56672a635bbaea,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Sinobacteraceae,,
45fe99a985838d748f65aaa217f01075,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
460335781926734e697774d3ad55bb14,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Comamonas,
4609e7b831ef95edd811bfb3c1971650,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Comamonas,
460a0b4d17afda227fa45e7862ae61d7,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardioidaceae,G__Nocardioides,
460ae353967133b7f1f8a97c30da22f9,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,,
461c30082b1f0930bdd92eb1571b8629,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
461f6ba1b8b6a31ee809524601930715,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
462c95e18a1cbd2a591269d52871fec9,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Mycobacteriaceae,G__Mycobacterium,S__llatzerense
463afce3866cbd769d02f1c79c9ea9cf,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,,,
46457ce3c30fe48b10fb366330b612b6,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
464a2faf925555b80b48125b86ca672e,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Methylobacteriaceae,G__Methylobacterium,
464df234551fe00fc6f30e623e3ad36a,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
464eb18f3cc858c101090dd3b887b32d,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Intrasporangiaceae,G__Phycicoccus,
46587db45211c97b1e531df64a13977c,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,,
465a700eda055f3c5745f896282fd365,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Burkholderiaceae,G__Burkholderia,
4664d82a7fc33091535a477a266ea8f8,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Cohnella,
466f511baae4d2dbcc14ca9c5f7f8e0c,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
4676ba348e50c9b5294b5f073a35bb02,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,G__Pseudomonas,
4679745822276fd2e355133fa5bdc946,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,S__echinoides
46843a41bc4fa2189975d50c4cfe1af0,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Novosphingobium,S__resinovorum
46a010f61fe8e8402784ce7e00f8eef6,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Bradyrhizobiaceae,,
46b39ad502cdf730339d6eaae790dae6,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Hyphomicrobiaceae,G__Hyphomicrobium,
46b3ae7589c19896b207a98e9e34a68b,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Agrobacterium,
46ba7e487989e8cc658ed245fa2c04d4,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
46be378d83bfc2c5d2bb295c1b008749,P__Proteobacteria,C__Gammaproteobacteria,,,,
46c2a63dc36c0feb9f5c989c97cbaa4f,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Methylobacteriaceae,G__Methylobacterium,
46c781c78e4c162db0717838eb58ffde,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,,,
46d06d4d6e31f74483b55482afdbefb9,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Comamonas,
46e3e63441c3352a1fe52d823d60f44a,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
46ea10d8e6e14c6458df5e39114b4455,P__Bacteroidetes,C__Sphingobacteriia,O__Sphingobacteriales,,,
46f4345fabef22acf5c1f89f8c11f9fa,P__Proteobacteria,C__Betaproteobacteria,O__Methylophilales,F__Methylophilaceae,,
470a1a1500f8e269490893ba39df495a,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
47107801aa95259651682b2ff1c0c696,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,G__Simplicispira,
4722902dab3bbbb94766d3470e5de494,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,S__mali
472fe255fd9ef61c93e29291cf2505cc,P__Chlamydiae,C__Chlamydiia,O__Chlamydiales,F__Parachlamydiaceae,,
4738f9f8aaffc1e658e988ceeccd6e97,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Sinobacteraceae,,
47514b8b88a0412f68205c224b0eee04,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
4751c3914edbbb604123f0942502b11d,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Mycobacteriaceae,G__Mycobacterium,S__gordonae
4767b042ec0fb4e43b39af129b553af3,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
476b02c3de8592dac54fc8ffd6ca0cb2,P__Proteobacteria,C__Gammaproteobacteria,O__Enterobacteriales,F__Enterobacteriaceae,G__Pseudomonas,S__syringae
477ecadf75265a54adb0604fa00cee4b,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,,,
478da0808184c3ccad069967ec27fd8c,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,,,
479662ec4e08b68bf5bd8e7428fb88d7,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Propionibacteriaceae,G__Propionibacterium,
47983d62da7749b89c949fabbbb54774,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Bradyrhizobiaceae,G__Bradyrhizobium,
479ba3858acef25ffd2513aba3ea772a,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Rhizobium,S__multihospitium
47a3e8f5233deca7a1c4e71b6d97f36d,P__Proteobacteria,C__Alphaproteobacteria,O__Caulobacterales,F__Caulobacteraceae,,
47afd39699e5b95cd753f802df44d7e8,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
47bcf6531322205b40aee899e3671d4a,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
47bd4456334cb657995cfb410227d37b,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Oxalobacteraceae,,
47c1fd867574c09f45debd3994623b2d,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Pseudonocardiaceae,,
47c6118b685454152c849d1af381889f,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Agrobacterium,
47c64c7177614b83efe45d79f735eeed,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__[Weeksellaceae],G__Elizabethkingia,
47c8c99949619636db7f9d553481961e,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,G__Pseudomonas,
47ce2c40cdb5d22b71b3d43b570e1001,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Bradyrhizobiaceae,G__Nitrobacter,
47d41c64aac60333c9c969132347e3f2,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
47f4674d62493c968355ced2195cbb83,P__Chlamydiae,C__Chlamydiia,O__Chlamydiales,F__Parachlamydiaceae,,
47f7afff016f8531a4e2178311685257,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,,
48073f89f29734e5418fd1737dd9f7ea,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
480afefdd23b241c10fdad06a96d47b4,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardioidaceae,G__Friedmanniella,
4819160133b3d3ab076ae36935469f1d,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,G__Microbacterium,
4819cad18720c5d6c363787c10309a30,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
481e811258ae9e4c1e64a6d5995fde94,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,,
4820867dfb571fa3c355ea6014753c6c,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Nocardioidaceae,,
482543e4b1869858eac0c32777302a13,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Cohnella,
482f25a14232cd5e6944dc8ac58ecf4c,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,,
4832f24d6b8cbc78a1fa8454e0980723,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
483a006bbf3cfefa95140ab1a88f4000,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
4840891485c2bdf04bd88b0ddcbe381b,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Oxalobacteraceae,G__Cupriavidus,
485c6c340537d0818049c5517731f895,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Agrobacterium,
48713f8bb4a273f9f00bae83a10f3fee,P__Bacteroidetes,C__[Saprospirae],O__[Saprospirales],F__Chitinophagaceae,,
487ebf153f2c25a8ed35b80c1cce35a9,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Agrobacterium,
48a02006d9e0bc9722bd5ab59aa895e2,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Mycobacteriaceae,G__Mycobacterium,S__gordonae
48a6087c8bb66f9cbe28d214595e92c5,P__Proteobacteria,,,,,
48a7eb14b36f88a8914e76c3abbef7bd,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,,
48ab8e26baf5cf2543f65a3221ac4954,P__Proteobacteria,C__Gammaproteobacteria,,,,
48af0c707de68dc947bb3c75d959c71f,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,,
48b87de27f007310eb69342359779183,P__Proteobacteria,C__Betaproteobacteria,,,,
48c0b6e17a96bea83713f15e1e8119d4,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
48f182f6cf31b8a1a8044185f0f86e9a,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,,
48fd1944188b63fdc951891d235d6ab8,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Mycobacteriaceae,G__Mycobacterium,
490147e88fa399834fcf25b4b8defda5,P__Proteobacteria,C__Betaproteobacteria,O__Rhodocyclales,F__Rhodocyclaceae,G__Petrobacter,S__succinatimandens
49104b3630996d3c4fb0e66568acec3e,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,,
4917932b80c678d07602ce6b5819c9dc,P__Bacteroidetes,C__Cytophagia,O__Cytophagales,F__Cytophagaceae,G__Spirosoma,
492110c28d6c27c015d782e7b5af6394,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,G__Stenotrophomonas,
4922e32e93395a92091fad38a675337e,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
493488d692c7fbbef85556f421610680,P__Proteobacteria,C__Deltaproteobacteria,O__Bdellovibrionales,F__Bacteriovoracaceae,G__Peredibacter,S__starrii
49400223a610fa364a6ea9fa05cd3659,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
4948e0a27c20eb2dadd978aa0801de0c,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
49521f52f54bcd72b8dba985efdcce8d,P__Proteobacteria,C__Alphaproteobacteria,O__Caulobacterales,F__Caulobacteraceae,G__Brevundimonas,S__vesicularis
495d06cfc402bea78142ae2f9c6aa029,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__chondroitinus
497506a77dbbc70e4fdcbaa2415b7231,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Cohnella,
49990f58446188191521db6e2cc93841,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
49a22240ec7af3745b3aaa37d3935452,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Oxalobacteraceae,G__Telluria,S__mixta
49adb1961e7990a141c3ac1ebfaf87a1,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Mycobacteriaceae,G__Mycobacterium,S__llatzerense
49b3cf057c1dc21205c41725969d6748,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,
49c491590439e9ac2f3dce39d3704935,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,G__Microbacterium,
49c9790f8e1b07f7233d1dbeed31e285,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Phyllobacteriaceae,,
49d36792c777a1334b040cb46c63e475,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,,
49d3e09c0c4707b3d167c310d9e52f66,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Novosphingobium,S__resinovorum
49d694c3dd6a2cc18e6365eea56b6cc4,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,,,
49e5b157d0a479e3d5830b0a675590e5,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
49ebc2235967974eb90c52385e305443,P__Proteobacteria,C__Alphaproteobacteria,,,,
49eeae5c02d3273e81bb9d193b4b85b2,,,,,,
49f4c1868bdbecbd1f5e8f5e5590e2a7,P__Bacteroidetes,C__Flavobacteriia,O__Flavobacteriales,F__Cryomorphaceae,,
49f55ae0f9abb78f16b5b9c55a50e861,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
4a07f96dd56f0bca1f900530ff18bb08,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,
4a10ce3ed152cd094eb56132aebb95be,P__Firmicutes,C__Bacilli,O__Bacillales,F__Paenibacillaceae,G__Paenibacillus,S__chondroitinus
4a22f0b6f531b4b76d79cab5e21c1a75,P__Proteobacteria,C__Alphaproteobacteria,O__Sphingomonadales,F__Sphingomonadaceae,G__Sphingomonas,S__changbaiensis
4a276beaf98fb93a90d166412d929614,,,,,,
4a330c70b3887164ea2f5b0e0ba61cda,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Rhizobium,S__multihospitium
4a37aab77a3c56680abdcafbede5d353,P__Proteobacteria,C__Gammaproteobacteria,O__Xanthomonadales,F__Xanthomonadaceae,G__Rhodanobacter,
4a4a4dbafb34b00617f73b0bc4373102,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Geodermatophilaceae,,
4a4ac7ce658c63856c738005687ee140,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,,
4a5d1422b1aaaf1e0ef872a0c8c513f6,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Comamonadaceae,,
4a6117f7331a11cbdb099a2c90071d78,P__Proteobacteria,,,,,
4a64b529620d82cd32d5ed0f1c43da57,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Corynebacteriaceae,G__Corynebacterium,
4a8529b80071264f6ddaec58f6fb97fd,P__Firmicutes,C__Bacilli,O__Bacillales,F__Staphylococcaceae,G__Staphylococcus,
4a9a242b90aff8bf5399f5958cda8820,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Phyllobacteriaceae,,
4aa86b37f3b9d0be3929e6d69dd64bc1,P__Actinobacteria,C__Actinobacteria,O__Actinomycetales,F__Microbacteriaceae,G__Herbiconiux,
4aae878295a00bf8853f2679c222f875,P__Proteobacteria,C__Gammaproteobacteria,O__Pseudomonadales,F__Pseudomonadaceae,,
4ab184fad281caf86f1d69a68339ff60,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
4ac5df597761740a9f818f701f3707db,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,,
4ad94da96338874f468e561f3a672c04,P__Proteobacteria,C__Alphaproteobacteria,O__Rhizobiales,F__Rhizobiaceae,G__Rhizobium,S__multihospitium
4ada598a032edb5470ac66b447ec41f0,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,,,
4aed3d8fd608252efa0574fe269b3b03,P__Proteobacteria,C__Betaproteobacteria,O__Burkholderiales,F__Alcaligenaceae,,
